178873563907,410141,436127
203933418889,444589,458701
20880927649,143629,145381
56687034373,229717,246769
131082138937,163841,800057
5037250307,16097,312931
58886438263,165331,356173
84196957753,183709,458317
484705128319,617587,784837
21665506277,66509,325753
23901124883,91733,260551
62573308277,206923,302399
124155979513,213091,582643
138689551909,287933,481673
48836138293,155231,314603
441386424881,604259,730459
15263394037,37649,405413
40240893157,120833,333029
136335776293,202387,673639
7858292963,9059,867457
29548491757,59723,494759
375519050587,421643,890609
834618342301,879743,948707
9719302207,69011,140837
5675085743,24953,227431
697115605157,719071,969467
32317405997,44123,732439
708400222877,766399,924323
276133023979,432959,637781
586216440949,589273,994813
101659859479,170197,597307
183022957339,233687,783197
929140069783,934319,994457
36046778791,127913,281807
604154485117,735143,821819
100679104343,108193,930551
8961511859,49261,181919
228041393273,319541,713653
485654182367,526139,923053
186391104017,192631,967607
381546201493,389003,980831
656398353539,751321,873659
265086749197,479749,552553
663711950873,781889,848857
506889198457,570181,888997
6823075991,55051,123941
646151266363,763111,846733
532647459013,719101,740713
388154503939,509569,761731
15314941739,76507,200177
160685241557,283369,567053
6603944993,51437,128389
107166157291,260809,410899
153549985321,181537,845833
138859614731,268207,517733
416027113421,558869,744409
438784672757,466369,940853
534477727373,646253,827041
43702061471,200797,217643
530770171091,550447,964253
482434720639,622957,774427
349611759473,496039,704807
27953315123,49451,565273
95606470681,117443,814067
36332151047,73609,493583
579515032609,593479,976471
732638916179,733351,999029
218566859573,325921,670613
85580643139,172147,497137
136198055921,278807,488503
56973015731,159337,357563
130410972689,204803,636763
277071944533,445019,622607
120978019073,280627,431099
368170865963,456871,805853
133074540089,350947,379187
657083510101,722377,909613
474520414631,593353,799727
282535980407,357271,790817
155647814131,161971,960961
106561884049,139987,761227
1583400407,5471,289417
266827712497,409021,652357
932411915297,932549,999853
296258651099,303889,974891
29219457691,34849,838459
62718699221,226169,277309
556453305797,677459,821383
428820725959,521471,822329
273670361369,300661,910229
218332162219,418007,522317
567740047549,713477,795737
276908185187,312401,886387
115950694373,162937,711629
275262606011,292027,942593
505614723683,612011,826153
99745230113,168391,592343
260157913453,473939,548927
59940107771,82349,727879
47100136133,100547,468439
68706737269,128239,535771
57814472633,236641,244313
492843866279,558469,882491
138134481677,312241,442397
108913809311,178489,610199
153577611403,256057,599779
137689667473,301013,457421
317842140631,525299,605069
34395292097,139661,246277
43919910961,61757,711173
78886767187,198347,397721
316377757,11597,27281
203255782901,331549,613049
52313755771,138959,376469
33182046493,78467,422879
201001476649,423251,474899
438902031173,463861,946193
137046149459,241963,566393
439035257743,579521,757583
311553296069,516209,603541
224351672837,229963,975599
45176701841,59473,759617
197089896089,288077,684157
19562351047,23417,835391
312528881579,364691,856969
137546055109,183683,748823
118676137381,252913,469237
99867161213,182047,548579
143232180313,348401,411113
21752010991,80629,269779
479755218233,533363,899491
527089040999,688477,765587
44373634703,56489,785527
475068616549,582137,816077
173705822149,202129,859381
374090567611,397433,941267
792681261263,888689,891967
48591105923,91331,532033
235379337121,345997,680293
34593621241,108799,317959
39013719973,129553,301141
370334524751,428027,865213
38111015003,50599,753197
47174165659,209927,224717
186444666131,294647,632773
452288472457,465611,971387
371988904757,432589,859913
24234762077,147727,164051
154195186373,167119,922667
141292286189,294979,478991
105293756531,238363,441737
38620060091,43627,885233
447752042743,455219,983597
30866635699,46091,669689
35854750873,37463,957071
221069143441,378361,584281
28481039701,28703,992267
19892466443,49739,399937
260618453521,508771,512251
713859983,3701,192883
76689262861,94949,807689
125698764809,295433,425473
37171597423,161221,230563
23630805377,143477,164701
179817333821,246343,729947
294830406217,313373,940829
873913493231,910447,959873
64438239109,109639,587731
241136557643,363731,662953
50975933,367,138899
7169981381,23293,307817
565963737307,640279,883933
737707288589,775063,951803
110389724173,234293,471161
58309838963,206251,282713
245186251187,373987,655601
12563012003,34039,369077
305229094939,419231,728069
310574985577,379087,819271
38977516147,168523,231289
485899414603,558629,869807
151372406267,306871,493277
52244970983,71777,727879
285855383519,294181,971699
196570400497,224759,874583
778246367,1013,768259
156071735399,380441,410239
315795024653,491327,642739
4208994211,5279,797309
42908207659,74719,574261
94153846789,302053,311713
22583860043,49069,460247
383227406423,492781,777683
571755449807,651877,877091
689021142893,829867,830279
389082827503,466717,833659
378056959403,475751,794653
324684666821,368411,881311
104155345433,108193,962681
430571159,12799,33641
164146371449,187237,876677
11573639113,54011,214283
431705315683,598151,721733
296393179757,443711,667987
368637630737,375467,981811
21689480669,50363,430663
285164201537,349787,815251
254551630901,500299,508799
231161814173,384847,600659
47267754511,181081,261031
63851168221,251939,253439
650427061621,752803,864007
41560690063,155327,267569
163989569977,237011,691907
377354293663,444343,849241
752801446841,771899,975259
622340293,5407,115099
151785948253,242101,626953
559990893589,630587,888047
325692499771,461119,706309
61570998563,105667,582689
685106945359,792371,864629
6840250601,18289,374009
200906648807,337903,594569
377623147427,452233,835019
267315843359,312679,854921
29720613893,64793,458701
283352681153,508567,557159
695756460341,725639,958819
666612317671,713039,934889
334022956559,568363,587693
261036532607,357079,731033
55987948963,221159,253157
238066398187,364879,652453
356212017209,596831,596839
70811271539,104789,675751
3367384859,6373,528383
404234134553,405577,996689
34231491731,51197,668623
296227293151,418181,708371
19091611769,23017,829457
248403115589,255149,973561
55580389897,70639,786823
39759209849,100103,397183
536427072197,675823,793739
53613958669,157999,339331
242255524993,276779,875267
146233451633,184993,790481
71495756627,253381,282167
117702908501,169987,692423
130099214393,218717,594829
138899838953,194767,713159
366023846341,474389,771569
97714022299,165569,590171
290618495807,496963,584789
65964545891,95527,690533
114712197641,173087,662743
347132460179,385927,899477
73146674723,85109,859447
183648231587,405683,452689
268238927147,298031,900037
666014049091,707969,940739
701237875363,769469,911327
62694020971,133241,470531
17481178657,20071,870967
236837476987,456821,518447
560921996881,583019,962099
110214291479,151339,728261
791097017903,816779,968557
353100911347,482051,732497
133351050103,172801,771703
361263180823,509731,708733
517602026549,642077,806137
33726347273,39619,851267
251205043619,493111,509429
91550388107,165811,552137
23235439013,44657,520309
19272972119,40591,474809
340176784687,507149,670763
21224889677,25873,820349
187798827347,226313,829819
338561924279,455461,743339
762009544981,791311,962971
96088423163,137209,700307
46519597477,47599,977323
4177144963,9127,457669
218566879303,230611,947773
4887030329,58963,82883
127200290621,340409,373669
482731379231,575359,839009
482174986157,556867,865871
87236310409,276557,315437
218225400473,300869,725317
365636500787,414311,882517
150016561837,232079,646403
226880574631,275729,822839
301528604063,327689,920167
380348802157,438877,866641
33144807863,49531,669173
714145648471,786349,908179
382021647127,404783,943769
208677993397,255767,815891
85450522757,100213,852689
436767007,4007,109001
166537778837,329627,505231
546594965327,612877,891851
372680442829,466579,798751
816295680181,897779,909239
308255586943,314491,980173
291853547567,483883,603149
138341035837,138373,999769
50946494197,82561,617077
8022004103,36497,219799
60061392869,67601,888469
752358339527,837367,898481
386609344273,532009,726697
209740828061,228883,916367
866017207421,922169,939109
280480515559,331147,846997
113454398777,269257,421361
104668695137,248621,420997
232245356947,332473,698539
141918449291,238397,595303
138927721913,153523,904931
99421157923,113159,878597
467214434971,621619,751609
322793591851,358999,899149
300365491903,439409,683567
134543881289,312517,430517
137986568999,173207,796657
32977621441,143419,229939
19380034571,19949,971479
51214192957,97127,527291
376280408737,534323,704219
140910689113,280603,502171
341471320501,402343,848707
62344146479,239611,260189
327686450249,534371,613219
224168337851,227501,985351
608880304649,619793,982393
72639010513,79349,915437
2939299633,8387,350459
295948000639,297457,994927
266359726103,311897,853999
422081911723,451481,934883
66280506349,107033,619253
23429725609,27329,857321
215177992433,322523,667171
370328527363,532489,695467
18080911273,88523,204251
38681205737,103651,373187
170431351513,259397,657029
319087694707,380461,838687
109848083981,156487,701963
108676305427,152729,711563
114488136617,275153,416089
166250052767,223337,744391
913525377227,944387,967321
191223351629,311123,614623
4630795237,60077,77081
330088056919,372241,886759
529408717697,627911,843127
534195180887,633791,842857
123197176763,148663,828701
714021062413,799147,893479
203976368231,323027,631453
629547915119,712717,883307
24503522369,68227,359147
360053648459,476783,755173
186124693127,266003,699709
113564554601,178859,634939
16688512397,24847,671651
2334855563,10301,226663
65244304633,238879,273127
10235515469,11399,897931
820298704429,904019,907391
122867884639,257783,476633
597398290999,758111,788009
14245697171,99713,142867
355079305279,427067,831437
211065872597,285517,739241
273737409433,275729,992777
816803019217,885551,922367
143981461531,145949,986519
24144957071,125429,192499
118975563137,268861,442517
652077935011,728573,895007
80816552731,142871,565661
252266009101,309059,816239
127095945941,204857,620413
532691178233,637243,835931
89256381173,268133,332881
167393457823,224669,745067
385686596167,400643,962669
342036710009,580813,588893
352923169267,557309,633263
71622275533,77813,920441
25394181203,41243,615721
434261603593,446141,973373
65119828663,92737,702199
52604800109,114013,461393
51824951291,131449,394259
328145621351,560491,585461
506097599443,617059,820177
32795623519,90787,361237
202131450743,416413,485411
122358314791,327737,373343
191253169801,270029,708269
29024038189,48571,597559
13217590073,15511,852143
88654932869,227251,390119
205399362851,305017,673403
844781154803,856117,986759
175689489593,237373,740141
62434320827,63863,977629
6572440163,23003,285721
160049591203,201757,793279
94503781901,212843,444007
393861913741,507713,775757
217728699241,250147,870403
111138226417,264739,419803
28011419141,135281,207061
15506362903,51929,298607
97246500619,206819,470201
351779469521,539621,651901
321587487671,450887,713233
8799979267,25867,340201
26101306037,69491,375607
139160177491,360901,385591
697183031617,738539,944003
139993976657,214831,651647
160733951359,161221,996979
166251264163,306701,542063
65177380273,96799,673327
130852899871,244129,535999
264924020797,473741,559217
9919669069,22037,450137
6090999457,8837,689261
21609351289,62233,347233
335050252627,358573,934399
168444058397,332303,506899
1365809293,1459,936127
117797423207,150767,781321
65201008027,169831,383917
177215010683,274957,644519
118255081897,257069,460013
190509625837,240257,792941
447848570951,485941,921611
59686080193,164357,363149
154715148011,253361,610651
92667505643,235483,393521
88517670151,296827,298213
74934038261,81761,916501
218469181277,223319,978283
18115908389,80429,225241
377519570297,509939,740323
115686514847,181763,636469
153041744981,326999,468019
58241884303,132361,440023
444414345901,534601,831301
362533171069,467497,775477
484902488479,544699,890221
562245707917,689291,815687
15898197569,40093,396533
225526954067,329779,683873
219606673199,340381,645179
12840079471,36307,353653
532259781853,623963,853031
175412660077,264811,662407
230102931997,469969,489613
270939311983,304033,891151
215486892073,392143,549511
379466047957,612043,619999
152624521909,272009,561101
111307397629,193337,575717
138561243547,230389,601423
1450638481,1699,853819
56356058141,149417,377173
458629150597,666431,688187
16381283437,35053,467329
146129209439,333719,437881
687453043243,800993,858251
106744641127,228139,467893
211436030089,227299,930211
83191951,233,357047
450980374051,574621,784831
472279205507,481633,980579
383216406059,446417,858427
188051683363,255947,734729
23941883507,69403,344969
199842867373,375449,532277
518997233437,542551,956587
176825121313,207821,850853
141114940741,202933,695377
215016361789,342283,628183
216036454609,449807,480287
266944096327,382939,697093
52197180773,152029,343337
38898673817,96581,402757
298488202417,460561,648097
101629938803,143879,706357
286016398541,518387,551743
59345286479,198827,298477
296039598143,460051,643493
242548372589,283609,855221
29830977931,43997,678023
272976821723,331013,824671
394735046737,597523,660619
359001113329,377491,951019
14232279223,23293,611011
5128517887,21839,234833
251559164491,457739,549569
800499543407,849743,942049
328227203713,450077,729269
54969919127,69941,785947
229880335999,248293,925843
12273948749,21799,563051
256158244831,258317,991643
60878583607,102593,593399
148807439881,303817,489793
501387395273,583267,859619
516465626153,681523,757811
190145006797,249737,761381
625845947,727,860861
5191140869,8329,623261
312415951301,342239,912859
221259680569,285839,774071
111254479337,149953,741929
367833337649,575359,639311
167273228971,315961,529411
121225458649,267203,453683
118486257797,226241,523717
362501588957,509963,710839
23272603609,70997,327797
451751819131,466747,967873
192786260633,234461,822253
22716679151,45557,498643
387504401233,505559,766487
465588212153,487603,954851
27444801289,35593,771073
34636559929,86509,400381
109643180291,133387,821993
518166246919,662843,781733
431967372311,595381,725531
81229158293,142873,568541
238629609203,242377,984539
65624020603,106319,617237
18534941669,40361,459229
84147092741,90887,925843
41049300493,67589,607337
349828966199,526739,664141
57111305309,81283,702623
127504526087,256187,497701
302146047587,376183,803189
59965464149,74471,805219
412403424343,533971,772333
199339259401,255839,779159
23930066789,72031,332219
165909645017,293351,565567
162092670221,279649,579629
436531519057,469253,930269
223625471821,245029,912649
286169588671,336109,851419
357605650403,415097,861499
250456199317,290243,862919
52890873941,129631,408011
296219154281,352949,839269
3991462367,35129,113623
765377106317,778963,982559
67907199257,175631,386647
229070261699,244561,936659
438112672807,488119,897553
845288760637,848923,995719
24419583191,81031,301361
109923980363,271787,404449
80456723903,255053,315451
23645968237,68213,346649
344047748923,360293,954911
491886978103,651067,755509
846727521509,908503,932003
359572140479,505313,711583
2928148757,28711,101987
246162154241,331349,742909
345225429337,439823,784919
451612150777,473201,954377
295351789501,461191,640411
278389005599,346097,804367
793115935889,849427,933707
446550996637,475169,939773
702946184119,721387,974437
13049689567,30089,433703
285184958017,329617,865201
1974020537,9883,199739
4429695793,44179,100267
6540110573,10499,622927
1826323207,18433,99079
552024826537,591259,933643
14386643963,16481,872923
11323906969,42709,265141
834249925529,907031,919759
311699485597,334231,932587
3379030063,49789,67867
312791387,2437,128351
46986111043,141853,331231
289546535521,519863,556967
154282748099,287237,537127
96410904449,298483,323003
244198544489,413069,591181
113335062349,333791,339539
707232424643,711143,994501
66352366469,82723,802103
106622431891,249703,426997
106788441049,123583,864103
186678213089,257861,723949
95963106571,174901,548671
4024083871,29833,134887
158902166597,343199,463003
33343776889,49121,678809
14052948409,32831,428039
132489496669,181813,728713
402110820311,417751,962561
101851219027,313849,324523
369417990013,380591,970643
86457565699,101489,851891
122613838517,201881,607357
332666913199,459841,723439
68355418429,127691,535319
50776145533,51631,983443
318264723311,503959,631529
69820536683,115823,602821
106632668633,326023,327071
59770428623,240551,248473
27647491303,64679,427457
469036246727,516359,908353
18357817453,30539,601127
15088646537,17159,879343
7254314611,44549,162839
410408510381,506609,810109
32380365169,79337,408137
95754984379,182141,525719
8587092911,10567,812633
512733636893,617767,829979
368733834611,384203,959737
100604557957,109303,920419
486397071541,536311,906931
106464918151,256049,415799
541524989197,608743,889579
141798646883,196111,723053
293746722301,379007,775043
48078605359,185309,259451
216172863587,377491,572657
291031366679,293413,991883
119009609353,219377,542489
10114169651,17939,563809
45936345029,156151,294179
238765282363,477671,499853
15377729527,32003,480509
36749207149,72019,510271
65442196159,130589,501131
70271589991,75539,930269
186231991531,307823,604997
116684872679,248447,469657
726105825761,798697,909113
461985611069,522259,884591
742694232239,755387,983197
322873022783,540461,597403
115389874531,295259,390809
116847733907,156119,748453
343933228003,567883,605641
22130048569,127343,173783
294605462747,303619,970313
513964800659,605707,848537
586225939259,660119,888061
79906270369,194413,411013
27601407943,60953,452831
992452037,16229,61153
130757151433,304867,428899
10854330367,12841,845287
93393446291,223339,418169
278992222181,442033,631157
687689901469,700597,981577
41969735573,92683,452831
6102639541,30671,198971
133960618087,326597,410171
433064116183,533549,811667
853176709499,914873,932563
17876768363,84649,211187
6298468039,13997,449987
480524903563,640793,749891
2749826087,3229,851603
1151469091,18521,62171
116366575277,276373,421049
255891141901,261013,980377
4737316769,22993,206033
477243010393,684949,696757
471053623093,593209,794077
1329133369,14767,90007
152848335767,313081,488207
18923734241,30829,613829
13075212037,47737,273901
23692194433,61129,387577
533656917403,706631,755213
508997968429,701359,725731
967210991,2797,345803
379292401769,422063,898663
156504675809,271367,576727
223999344113,383573,583981
162272188159,323243,502013
647397697909,707431,915139
568489155797,649081,875837
151108216349,322807,468107
496303573933,527533,940801
889480348093,901937,986189
25787278511,42677,604243
73826209489,250967,294167
66319208191,72469,915139
603442905953,707543,852871
648917227381,690491,939791
434752028017,602999,720983
12626890897,43261,291877
338145361823,416077,812699
366206478067,506047,723661
239130890597,360611,663127
3937171837,8171,481847
65048193239,67619,961981
133350357869,199039,669971
355720625851,581071,612181
514905534839,606737,848647
388761825989,535627,725807
730899908779,824137,886867
20058102161,85751,233911
10564861459,70729,149371
77222945237,83471,925147
41922883369,156259,268291
158311925683,246689,641747
564920747681,735391,768191
355351212191,399557,889363
23565611087,45763,514949
173141098121,175463,986767
5347114483,11279,474077
288567921223,297757,969139
212490418939,397289,534851
182075417497,289099,629803
75113708819,79537,944387
109118088559,168863,646193
586689673979,636731,921409
887749845041,893701,993341
565637882527,735157,769411
100133282449,178247,561767
279465580577,362147,771691
159269920871,309851,514021
468849425633,496459,944387
15595234483,53047,293989
520154234167,633271,821377
500203936109,570083,877423
66854776099,85303,783733
867641399,6301,137699
194791792537,229739,847883
118281696241,210487,561943
58089685177,63097,920641
432899897791,622513,695407
5883938587,31219,188473
450152990549,512021,879169
249157692761,280303,888887
184212928099,251983,731053
54918005407,211817,259271
363406898401,370411,981091
291624983333,363619,802007
117955305701,125777,937813
266141616031,357611,744221
358951038253,360317,996209
94501603453,168761,559973
215924339167,227093,950819
757138500791,836729,904879
62096746057,105529,588433
589716596159,645599,913441
8559177677,9103,940259
77041802017,161521,476977
434457147269,524149,828881
491803744123,596047,825109
19225468819,30941,621359
21782235121,104869,207709
68704228471,207629,330899
276854439317,280223,987979
200050872061,210109,952129
62093151667,203209,305563
165289937647,184441,896167
248376444587,443917,559511
523005804313,643873,812281
160271737727,230833,694319
560138731963,608087,921149
34882748569,59663,584663
23587175407,92987,253661
125956431973,165589,760657
182659507903,363989,501827
425584104901,469363,906727
536123172493,678533,790121
296533436623,306871,966313
59119491127,112909,523603
81804043319,262027,312197
427013062783,603529,707527
143043114187,192121,744547
13503502459,107927,125117
257304239,1913,134503
182990892361,215587,848803
588288291373,700229,840137
62778561271,94849,661879
91233306623,277787,328429
671321301583,728303,921761
556722048409,656917,847477
471904715329,661961,712889
189325979093,225749,838657
55127193613,217697,253229
8815177859,14243,618913
623752677629,707011,882239
175827338983,383483,458501
104826455501,123059,851839
116330842171,144061,807511
462650905463,558139,828917
1260129679,3877,325027
182620226623,296831,615233
41109118441,43787,938843
103376647973,170383,606731
21679222531,57527,376853
111010179991,296099,374909
55716882281,198761,280321
326930346761,487469,670669
9464069579,73063,129533
437329772059,657197,665447
223330611979,253777,880027
456820605721,556693,820597
115511524883,146933,786151
30792212027,36677,839551
507897530887,682063,744649
753845505557,792613,951089
208199029691,279583,744677
280005477379,323413,865783
15253040827,22369,681883
60052393273,241861,248293
437368277033,473351,923983
271835891779,338183,803813
153883709339,157109,979471
444647175223,465469,955267
420922306157,586693,717449
613310450189,649093,944873
719050624883,729991,985013
513454958717,677543,757819
208433316617,331943,627919
1653032177,9319,177383
312367747891,361967,862973
405801020239,409999,989761
96745785953,297607,325079
463513041209,544099,851891
352562845669,524197,672577
193051988749,200191,964339
280069299031,528691,529741
152889206383,224729,680327
217737893179,312371,697049
695965969079,804919,864641
877709125873,897443,978011
155986579729,158923,981523
325040018057,385877,842341
776850185773,856021,907513
614562287267,649151,946717
613591447223,670613,914971
195871399343,322769,606847
633633037381,634367,998843
242205149489,352543,687023
94078553057,170761,550937
196413207917,414179,474223
92119001773,292909,314497
22025871121,35863,614167
443224399349,555761,797509
177993502513,373943,475991
405099214423,596579,679037
2575133809,3191,806999
191290058263,371699,514637
53100008993,86011,617363
199549424369,265787,750787
8001694339,21487,372397
163400394743,256093,638051
802207621,3607,222403
605223638779,765059,791081
784621984709,841637,932257
80801154233,109121,740473
81185786023,87541,927403
447073913147,488717,914791
5442484981,24793,219517
302898315791,501133,604427
429177270031,570697,752023
58786136191,72577,809983
136729125367,204137,669791
437002802087,437509,998843
7084731781,58073,121997
54740106059,94951,576509
59604838339,88427,674057
552580522873,573437,963629
372560697647,422563,881669
25255162301,54493,463457
17103282631,50951,335681
150117610649,330767,453847
34973254517,80231,435907
55497045157,109379,507383
24506348897,134857,181721
47694869897,65323,730139
15133195513,69383,218111
3207638983,19139,167597
379790109889,464951,816839
257507699209,268271,959879
253682352331,410801,617531
223141632853,359657,620429
38864382211,181729,213859
161298144697,246073,655489
863689590409,893873,966233
348984412729,443161,787489
110637829801,147377,750713
51992507971,75521,688451
94585818661,285731,331031
106883967049,130447,819367
239230363,2557,93559
23442062843,43591,537773
516669149813,536453,963121
153678346049,348443,441043
151669218821,266269,569609
51240607309,152879,335171
470052578419,547471,858589
235587774839,453527,519457
257660788361,346657,743273
257284498117,474671,542027
200489589043,315589,635287
137370506843,366211,375113
57137742439,94621,603859
2060782039,29753,69263
323605212137,483811,668867
46998698261,119293,393977
8154001061,84061,97001
172845471941,405553,426197
249561520423,256469,973067
56705296633,122201,464033
655183932671,797743,821297
50808800041,76231,666511
820145583281,879227,932803
170347130311,408241,417271
465579430201,558149,834149
54624826019,146527,372797
6664081499,28711,232109
333612116753,379787,878419
93802481371,122663,764717
74856217451,87041,860011
1280224039,1847,693137
251266806487,308663,814049
62736670837,105367,595411
376116228689,379573,990893
8729393713,92857,94009
241631828747,482483,500809
32432176747,166151,195197
3956558513,11831,334423
46097636077,70009,658453
369765173431,401237,921563
378646280359,473383,799873
157686803657,368833,427529
677522292983,703277,963379
693277507847,708517,978491
222267221087,235699,943013
65904809171,126601,520571
222986086691,379607,587413
197305584023,265313,743671
29575045217,32213,918109
432169791103,460157,939179
19606672201,23497,834433
68496103567,161831,423257
198529340221,415039,478339
607070456453,666139,911327
322099232669,424433,758893
32331686743,54011,598613
137191873201,194141,706661
33541792919,57139,587021
44899166863,70489,636967
28384386109,42409,669301
88346068807,290701,303907
923257831,6427,143653
44271302209,92143,480463
236777615273,239423,988951
240013748467,325691,736937
601852580597,641833,937709
237677142449,261223,909863
826947125783,859919,961657
23168242687,35851,646237
327074916319,415567,787057
118330416389,290509,407321
204631626091,269891,758201
41644856881,152717,272693
46156426579,61261,753439
16934890793,42023,402991
791533707577,884167,895231
7434106397,76801,96797
66642104567,198937,334991
537771912791,662107,812213
10816268899,41863,258373
188538018667,311681,604907
8358557407,69067,121021
384934625209,390289,986281
284868218363,294251,968113
294375934133,300719,978907
164640777383,348587,472309
485170295303,660733,734291
364456807859,407263,894893
439503226061,620183,708667
